"DATE","AGE","HOSP","ICU","DEATHS","HOSP_CHANGE","ICU_CHANGE","DEATH_CHANGE","WEEK_NUM"
2021-05-24,"20-29 years",503,55,10,3,2,0,21
2021-05-25,"20-29 years",504,56,10,1,1,0,21
2021-05-26,"20-29 years",505,56,10,1,0,0,21
2021-05-27,"20-29 years",508,56,10,3,0,0,21
2021-05-28,"20-29 years",508,57,10,0,1,0,21
2021-05-29,"20-29 years",504,58,10,-4,1,0,21
2021-05-30,"20-29 years",502,58,10,-2,0,0,21
2021-05-31,"20-29 years",501,58,10,-1,0,0,22
2021-06-01,"20-29 years",500,58,10,-1,0,0,22
2021-06-02,"20-29 years",503,58,10,3,0,0,22
2021-06-03,"20-29 years",504,58,11,1,0,1,22
2021-06-04,"20-29 years",504,59,11,0,1,0,22
2021-06-05,"20-29 years",506,59,11,2,0,0,22
2021-06-06,"20-29 years",506,59,11,0,0,0,22
2021-06-07,"20-29 years",506,59,11,0,0,0,23
2021-06-08,"20-29 years",506,59,11,0,0,0,23
2021-06-09,"20-29 years",507,59,11,1,0,0,23
2021-06-10,"20-29 years",508,59,11,1,0,0,23
2021-06-11,"20-29 years",508,59,11,0,0,0,23
2021-06-12,"20-29 years",510,59,11,2,0,0,23
2021-06-13,"20-29 years",511,59,11,1,0,0,23
2021-06-14,"20-29 years",511,59,11,0,0,0,24
2021-06-15,"20-29 years",512,59,11,1,0,0,24
2021-06-16,"20-29 years",516,59,11,4,0,0,24
2021-06-17,"20-29 years",520,60,11,4,1,0,24
2021-06-18,"20-29 years",521,61,11,1,1,0,24
2021-06-19,"20-29 years",521,61,11,0,0,0,24
2021-06-20,"20-29 years",521,60,11,0,-1,0,24
2021-06-21,"20-29 years",522,61,10,1,1,-1,25
2021-06-22,"20-29 years",519,61,10,-3,0,0,25
2021-06-23,"20-29 years",518,61,10,-1,0,0,25
2021-06-27,"20-29 years",518,61,10,0,0,0,25
2021-06-28,"20-29 years",518,61,10,0,0,0,26
2021-06-29,"20-29 years",516,61,11,-2,0,1,26
2021-07-01,"20-29 years",517,61,11,1,0,0,26
2021-07-04,"20-29 years",517,61,11,0,0,0,26
2021-07-05,"20-29 years",518,62,11,1,1,0,27
2021-07-06,"20-29 years",517,62,11,-1,0,0,27
2021-07-07,"20-29 years",519,62,11,2,0,0,27
2021-07-08,"20-29 years",519,62,11,0,0,0,27
2021-07-11,"20-29 years",519,62,11,0,0,0,27
2021-07-12,"20-29 years",519,62,11,0,0,0,28
2021-07-13,"20-29 years",518,62,11,-1,0,0,28
2021-07-14,"20-29 years",518,62,11,0,0,0,28
2021-07-15,"20-29 years",519,62,11,1,0,0,28
2021-07-18,"20-29 years",520,62,11,1,0,0,28
2021-07-19,"20-29 years",521,62,11,1,0,0,29
2021-07-20,"20-29 years",520,62,11,-1,0,0,29
2021-07-21,"20-29 years",520,62,11,0,0,0,29
2021-07-22,"20-29 years",522,62,11,2,0,0,29
2021-07-25,"20-29 years",522,62,11,0,0,0,29
2021-07-26,"20-29 years",523,62,11,1,0,0,30
2021-07-27,"20-29 years",523,62,11,0,0,0,30
2021-07-28,"20-29 years",525,62,11,2,0,0,30
2021-07-29,"20-29 years",526,62,11,1,0,0,30
2021-08-02,"20-29 years",530,64,11,4,2,0,31
2021-08-03,"20-29 years",531,64,11,1,0,0,31
2021-08-04,"20-29 years",531,64,11,0,0,0,31
2021-08-05,"20-29 years",530,64,10,-1,0,-1,31
2021-08-08,"20-29 years",530,64,10,0,0,0,31
2021-08-09,"20-29 years",530,64,10,0,0,0,32
2021-08-10,"20-29 years",534,65,10,4,1,0,32
2021-08-11,"20-29 years",537,66,10,3,1,0,32
2021-08-12,"20-29 years",539,66,10,2,0,0,32
2021-08-15,"20-29 years",538,66,10,-1,0,0,32
2021-08-16,"20-29 years",542,66,10,4,0,0,33
2021-08-17,"20-29 years",546,66,10,4,0,0,33
2021-08-18,"20-29 years",548,66,10,2,0,0,33
2021-08-19,"20-29 years",549,66,10,1,0,0,33
2021-08-22,"20-29 years",553,68,10,4,2,0,33
2021-08-23,"20-29 years",560,68,10,7,0,0,34
2021-08-24,"20-29 years",562,68,10,2,0,0,34
2021-08-25,"20-29 years",563,68,10,1,0,0,34
2021-08-26,"20-29 years",563,68,10,0,0,0,34
2021-08-29,"20-29 years",577,69,10,14,1,0,34
2021-08-30,"20-29 years",586,72,10,9,3,0,35
2021-08-31,"20-29 years",587,72,10,1,0,0,35
2021-09-01,"20-29 years",591,74,10,4,2,0,35
2021-09-02,"20-29 years",595,75,10,4,1,0,35
2021-09-06,"20-29 years",607,76,10,12,1,0,36
2021-09-07,"20-29 years",617,77,10,10,1,0,36
2021-09-08,"20-29 years",622,77,10,5,0,0,36
2021-09-09,"20-29 years",627,78,10,5,1,0,36
2021-09-12,"20-29 years",636,79,10,9,1,0,36
2021-09-13,"20-29 years",647,79,11,11,0,1,37
2021-09-14,"20-29 years",649,79,11,2,0,0,37
2021-09-15,"20-29 years",654,80,11,5,1,0,37
2021-09-16,"20-29 years",654,80,11,0,0,0,37
2021-09-19,"20-29 years",670,82,11,16,2,0,37
2021-09-20,"20-29 years",675,83,11,5,1,0,38
2021-09-21,"20-29 years",683,84,11,8,1,0,38
2021-09-22,"20-29 years",686,84,11,3,0,0,38
2021-09-23,"20-29 years",690,85,11,4,1,0,38
2021-09-26,"20-29 years",699,85,11,9,0,0,38
2021-09-27,"20-29 years",712,86,11,13,1,0,39
2021-09-28,"20-29 years",715,88,11,3,2,0,39
2021-09-29,"20-29 years",716,91,12,1,3,1,39
2021-09-30,"20-29 years",724,91,12,8,0,0,39
2021-10-03,"20-29 years",731,91,12,7,0,0,39
2021-10-04,"20-29 years",733,91,12,2,0,0,40
2021-10-05,"20-29 years",737,92,13,4,1,1,40
2021-10-06,"20-29 years",741,93,13,4,1,0,40
2021-10-07,"20-29 years",744,94,13,3,1,0,40
2021-10-11,"20-29 years",757,95,13,13,1,0,41
2021-10-12,"20-29 years",763,99,13,6,4,0,41
2021-10-13,"20-29 years",770,99,13,7,0,0,41
2021-10-14,"20-29 years",773,99,13,3,0,0,41
2021-10-17,"20-29 years",778,101,13,5,2,0,41
2021-10-18,"20-29 years",781,103,13,3,2,0,42
2021-10-19,"20-29 years",782,104,13,1,1,0,42
2021-10-20,"20-29 years",781,103,13,-1,-1,0,42
2021-10-21,"20-29 years",784,104,13,3,1,0,42
2021-10-24,"20-29 years",790,105,14,6,1,1,42
2021-10-25,"20-29 years",797,106,14,7,1,0,43
2021-10-26,"20-29 years",797,106,14,0,0,0,43
2021-10-27,"20-29 years",799,107,14,2,1,0,43
2021-10-28,"20-29 years",802,107,14,3,0,0,43
2021-10-31,"20-29 years",805,107,14,3,0,0,43
2021-11-01,"20-29 years",807,109,14,2,2,0,44
2021-11-02,"20-29 years",809,109,14,2,0,0,44
2021-11-03,"20-29 years",810,110,14,1,1,0,44
2021-11-04,"20-29 years",813,110,15,3,0,1,44
2021-11-07,"20-29 years",813,110,15,0,0,0,44
2021-11-08,"20-29 years",820,111,14,7,1,-1,45
2021-11-09,"20-29 years",820,111,14,0,0,0,45
2021-11-11,"20-29 years",823,111,14,3,0,0,45
2021-11-14,"20-29 years",825,111,14,2,0,0,45
2021-11-15,"20-29 years",828,112,14,3,1,0,46
2021-11-16,"20-29 years",828,112,14,0,0,0,46
2021-11-17,"20-29 years",828,112,14,0,0,0,46
2021-11-18,"20-29 years",832,113,14,4,1,0,46
2021-11-21,"20-29 years",835,113,14,3,0,0,46
2021-11-22,"20-29 years",838,114,14,3,1,0,47
2021-11-23,"20-29 years",839,115,14,1,1,0,47
2021-11-24,"20-29 years",842,115,14,3,0,0,47
2021-11-25,"20-29 years",842,115,14,0,0,0,47
2021-11-28,"20-29 years",843,115,14,1,0,0,47
2021-11-29,"20-29 years",845,115,15,2,0,1,48
2021-11-30,"20-29 years",847,116,16,2,1,1,48
2021-12-01,"20-29 years",849,116,16,2,0,0,48
2021-12-02,"20-29 years",850,116,16,1,0,0,48
2021-12-05,"20-29 years",851,116,16,1,0,0,48
2021-12-06,"20-29 years",853,117,16,2,1,0,49
2021-12-07,"20-29 years",854,118,17,1,1,1,49
2021-12-08,"20-29 years",855,118,16,1,0,-1,49
2021-12-09,"20-29 years",854,118,16,-1,0,0,49
2021-12-12,"20-29 years",858,118,16,4,0,0,49
2021-12-13,"20-29 years",859,118,16,1,0,0,50
2021-12-14,"20-29 years",861,119,16,2,1,0,50
2021-12-15,"20-29 years",866,119,16,5,0,0,50
2021-12-16,"20-29 years",867,119,16,1,0,0,50
2021-12-19,"20-29 years",869,119,16,2,0,0,50
2021-12-20,"20-29 years",870,119,16,1,0,0,51
2021-12-21,"20-29 years",871,119,16,1,0,0,51
2021-12-22,"20-29 years",873,119,16,2,0,0,51
2021-12-28,"20-29 years",886,119,16,13,0,0,52
2022-01-03,"20-29 years",903,120,16,17,1,0,1
2022-01-04,"20-29 years",906,120,16,3,0,0,1
2022-01-05,"20-29 years",909,120,16,3,0,0,1
2022-01-06,"20-29 years",912,120,16,3,0,0,1
2022-01-09,"20-29 years",926,121,16,14,1,0,1
2022-01-10,"20-29 years",934,121,16,8,0,0,2
2022-01-11,"20-29 years",936,121,16,2,0,0,2
2022-01-12,"20-29 years",941,120,16,5,-1,0,2
2022-01-13,"20-29 years",946,121,16,5,1,0,2
2022-01-17,"20-29 years",977,122,16,31,1,0,3
2022-01-18,"20-29 years",986,122,16,9,0,0,3
2022-01-19,"20-29 years",990,123,16,4,1,0,3
2022-01-20,"20-29 years",997,123,16,7,0,0,3
2022-01-24,"20-29 years",1038,129,17,41,6,1,4
2022-01-25,"20-29 years",1048,131,17,10,2,0,4
2022-01-26,"20-29 years",1054,132,17,6,1,0,4
2022-01-27,"20-29 years",1067,132,17,13,0,0,4
2022-01-30,"20-29 years",1089,132,18,22,0,1,4
2022-01-31,"20-29 years",1103,136,18,14,4,0,5
2022-02-01,"20-29 years",1107,136,18,4,0,0,5
2022-02-02,"20-29 years",1112,137,18,5,1,0,5
2022-02-03,"20-29 years",1121,138,18,9,1,0,5
2022-02-06,"20-29 years",1134,138,18,13,0,0,5
2022-02-07,"20-29 years",1146,138,18,12,0,0,6
2022-02-08,"20-29 years",1153,139,18,7,1,0,6
2022-02-09,"20-29 years",1156,140,18,3,1,0,6
2020-10-15,"30-39 years",90,9,2,NA,NA,NA,42
2020-10-18,"30-39 years",90,9,2,0,0,0,42
2020-10-20,"30-39 years",92,11,2,2,2,0,43
2020-10-22,"30-39 years",93,11,2,1,0,0,43
2020-10-25,"30-39 years",95,11,2,2,0,0,43
2020-10-27,"30-39 years",97,11,2,2,0,0,44
2020-10-29,"30-39 years",97,11,2,0,0,0,44
2020-11-03,"30-39 years",109,11,2,12,0,0,45
2020-11-08,"30-39 years",115,11,2,6,0,0,45
2020-11-09,"30-39 years",116,11,2,1,0,0,46
2020-11-11,"30-39 years",123,11,2,7,0,0,46
2020-11-12,"30-39 years",124,11,2,1,0,0,46
2020-11-16,"30-39 years",134,11,2,10,0,0,47
2020-11-18,"30-39 years",138,14,4,4,3,2,47
2020-11-19,"30-39 years",139,14,4,1,0,0,47
2020-11-20,"30-39 years",141,14,4,2,0,0,47
2020-11-22,"30-39 years",147,15,4,6,1,0,47
2020-11-23,"30-39 years",149,15,4,2,0,0,48
2020-11-24,"30-39 years",150,15,4,1,0,0,48
2020-11-25,"30-39 years",157,15,4,7,0,0,48
2020-11-26,"30-39 years",159,15,4,2,0,0,48
2020-11-27,"30-39 years",164,15,4,5,0,0,48
2020-11-28,"30-39 years",165,15,4,1,0,0,48
2020-11-29,"30-39 years",168,15,4,3,0,0,48
2020-11-30,"30-39 years",173,17,4,5,2,0,49
2020-12-01,"30-39 years",176,17,4,3,0,0,49
2020-12-02,"30-39 years",183,17,4,7,0,0,49
2020-12-03,"30-39 years",184,17,4,1,0,0,49
2020-12-04,"30-39 years",186,18,4,2,1,0,49
2020-12-05,"30-39 years",188,18,4,2,0,0,49
2020-12-06,"30-39 years",195,18,4,7,0,0,49
2020-12-07,"30-39 years",200,19,4,5,1,0,50
2020-12-08,"30-39 years",208,19,5,8,0,1,50
2020-12-09,"30-39 years",211,19,5,3,0,0,50
2020-12-10,"30-39 years",216,20,5,5,1,0,50
2020-12-11,"30-39 years",221,21,5,5,1,0,50
2020-12-12,"30-39 years",227,21,5,6,0,0,50
2020-12-13,"30-39 years",233,21,5,6,0,0,50
2020-12-14,"30-39 years",241,21,5,8,0,0,51
2020-12-15,"30-39 years",245,21,5,4,0,0,51
2020-12-16,"30-39 years",253,23,5,8,2,0,51
2020-12-17,"30-39 years",256,23,5,3,0,0,51
2020-12-18,"30-39 years",266,23,5,10,0,0,51
2020-12-19,"30-39 years",269,24,5,3,1,0,51
2020-12-20,"30-39 years",269,24,5,0,0,0,51
2020-12-21,"30-39 years",270,25,5,1,1,0,52
2020-12-22,"30-39 years",277,27,6,7,2,1,52
2020-12-27,"30-39 years",292,29,6,15,2,0,52
2020-12-28,"30-39 years",295,30,6,3,1,0,53
2020-12-29,"30-39 years",299,30,6,4,0,0,53
2021-01-03,"30-39 years",332,35,6,33,5,0,53
2021-01-04,"30-39 years",340,36,6,8,1,0,1
2021-01-05,"30-39 years",349,36,6,9,0,0,1
2021-01-06,"30-39 years",356,37,6,7,1,0,1
2021-01-07,"30-39 years",359,39,6,3,2,0,1
2021-01-08,"30-39 years",360,39,6,1,0,0,1
2021-01-09,"30-39 years",361,38,7,1,-1,1,1
2021-01-10,"30-39 years",365,38,7,4,0,0,1
2021-01-11,"30-39 years",369,38,7,4,0,0,2
2021-01-12,"30-39 years",372,38,7,3,0,0,2
2021-01-13,"30-39 years",375,38,7,3,0,0,2
2021-01-14,"30-39 years",377,39,7,2,1,0,2
2021-01-15,"30-39 years",381,39,7,4,0,0,2
2021-01-16,"30-39 years",383,39,7,2,0,0,2
2021-01-17,"30-39 years",384,39,7,1,0,0,2
2021-01-18,"30-39 years",387,40,7,3,1,0,3
2021-01-19,"30-39 years",388,40,7,1,0,0,3
2021-01-20,"30-39 years",392,42,7,4,2,0,3
2021-01-21,"30-39 years",393,42,7,1,0,0,3
2021-01-22,"30-39 years",395,42,7,2,0,0,3
2021-01-23,"30-39 years",394,42,7,-1,0,0,3
2021-01-24,"30-39 years",396,42,7,2,0,0,3
2021-01-25,"30-39 years",398,43,7,2,1,0,4
2021-01-26,"30-39 years",399,43,7,1,0,0,4
2021-01-28,"30-39 years",403,44,8,4,1,1,4
2021-01-29,"30-39 years",403,44,8,0,0,0,4
2021-01-30,"30-39 years",405,45,8,2,1,0,4
2021-01-31,"30-39 years",407,47,8,2,2,0,4
2021-02-01,"30-39 years",407,47,8,0,0,0,5
2021-02-02,"30-39 years",411,47,8,4,0,0,5
2021-02-03,"30-39 years",411,47,8,0,0,0,5
2021-02-04,"30-39 years",413,47,8,2,0,0,5
2021-02-05,"30-39 years",415,48,8,2,1,0,5
2021-02-06,"30-39 years",417,48,8,2,0,0,5
2021-02-07,"30-39 years",419,49,8,2,1,0,5
2021-02-08,"30-39 years",419,49,8,0,0,0,6
2021-02-09,"30-39 years",425,50,8,6,1,0,6
2021-02-10,"30-39 years",425,51,8,0,1,0,6
2021-02-11,"30-39 years",426,51,8,1,0,0,6
2021-02-12,"30-39 years",429,51,8,3,0,0,6
2021-02-13,"30-39 years",431,51,8,2,0,0,6
2021-02-14,"30-39 years",431,51,8,0,0,0,6
2021-02-15,"30-39 years",433,51,8,2,0,0,7
2021-02-16,"30-39 years",436,51,8,3,0,0,7
2021-02-18,"30-39 years",443,52,8,7,1,0,7
2021-02-19,"30-39 years",446,53,9,3,1,1,7
2021-02-20,"30-39 years",449,53,9,3,0,0,7
2021-02-21,"30-39 years",449,53,9,0,0,0,7
2021-02-22,"30-39 years",453,53,9,4,0,0,8
2021-02-23,"30-39 years",454,53,9,1,0,0,8
2021-02-24,"30-39 years",456,55,10,2,2,1,8
2021-02-25,"30-39 years",455,55,10,-1,0,0,8
2021-02-26,"30-39 years",456,55,10,1,0,0,8
2021-02-27,"30-39 years",458,55,10,2,0,0,8
2021-02-28,"30-39 years",462,55,10,4,0,0,8
2021-03-01,"30-39 years",463,55,10,1,0,0,9
2021-03-02,"30-39 years",463,55,10,0,0,0,9
2021-03-03,"30-39 years",464,55,10,1,0,0,9
2021-03-04,"30-39 years",467,55,10,3,0,0,9
2021-03-05,"30-39 years",471,56,10,4,1,0,9
2021-03-07,"30-39 years",475,56,10,4,0,0,9
2021-03-08,"30-39 years",479,56,10,4,0,0,10
2021-03-09,"30-39 years",481,57,10,2,1,0,10
2021-03-10,"30-39 years",483,57,10,2,0,0,10
2021-03-11,"30-39 years",483,57,10,0,0,0,10
2021-03-12,"30-39 years",483,57,10,0,0,0,10
2021-03-13,"30-39 years",484,57,10,1,0,0,10
2021-03-14,"30-39 years",486,57,10,2,0,0,10
2021-03-15,"30-39 years",490,57,10,4,0,0,11
2021-03-16,"30-39 years",492,57,10,2,0,0,11
2021-03-17,"30-39 years",495,58,10,3,1,0,11
2021-03-18,"30-39 years",497,58,10,2,0,0,11
2021-03-19,"30-39 years",499,58,10,2,0,0,11
2021-03-20,"30-39 years",502,60,10,3,2,0,11
2021-03-21,"30-39 years",502,60,10,0,0,0,11
2021-03-22,"30-39 years",510,61,10,8,1,0,12
2021-03-23,"30-39 years",512,61,10,2,0,0,12
2021-03-24,"30-39 years",515,61,10,3,0,0,12
2021-03-25,"30-39 years",518,61,10,3,0,0,12
2021-03-26,"30-39 years",519,63,10,1,2,0,12
2021-03-27,"30-39 years",520,63,10,1,0,0,12
2021-03-28,"30-39 years",523,63,10,3,0,0,12
2021-03-29,"30-39 years",526,63,10,3,0,0,13
2021-03-30,"30-39 years",530,63,10,4,0,0,13
2021-03-31,"30-39 years",531,64,10,1,1,0,13
2021-04-04,"30-39 years",538,64,10,7,0,0,13
2021-04-05,"30-39 years",542,65,10,4,1,0,14
2021-04-06,"30-39 years",547,65,10,5,0,0,14
2021-04-07,"30-39 years",550,65,10,3,0,0,14
2021-04-08,"30-39 years",556,66,10,6,1,0,14
2021-04-09,"30-39 years",559,65,10,3,-1,0,14
2021-04-10,"30-39 years",567,65,10,8,0,0,14
2021-04-11,"30-39 years",571,67,10,4,2,0,14
2021-04-12,"30-39 years",572,67,10,1,0,0,15
2021-04-13,"30-39 years",575,68,10,3,1,0,15
2021-04-14,"30-39 years",584,69,10,9,1,0,15
2021-04-15,"30-39 years",585,69,10,1,0,0,15
2021-04-16,"30-39 years",585,69,10,0,0,0,15
2021-04-17,"30-39 years",589,69,10,4,0,0,15
2021-04-18,"30-39 years",600,69,10,11,0,0,15
2021-04-19,"30-39 years",611,70,10,11,1,0,16
2021-04-21,"30-39 years",624,72,10,13,2,0,16
2021-04-22,"30-39 years",634,75,10,10,3,0,16
2021-04-23,"30-39 years",639,75,10,5,0,0,16
2021-04-24,"30-39 years",649,75,10,10,0,0,16
2021-04-25,"30-39 years",656,76,10,7,1,0,16
2021-04-26,"30-39 years",661,76,10,5,0,0,17
2021-04-27,"30-39 years",673,80,10,12,4,0,17
2021-04-28,"30-39 years",679,81,10,6,1,0,17
2021-04-29,"30-39 years",687,84,11,8,3,1,17
2021-04-30,"30-39 years",696,88,11,9,4,0,17
2021-05-01,"30-39 years",703,90,11,7,2,0,17
2021-05-02,"30-39 years",716,94,11,13,4,0,17
2021-05-03,"30-39 years",724,95,11,8,1,0,18
2021-05-04,"30-39 years",729,96,12,5,1,1,18
2021-05-05,"30-39 years",733,96,12,4,0,0,18
2021-05-06,"30-39 years",739,96,12,6,0,0,18
2021-05-07,"30-39 years",748,96,12,9,0,0,18
2021-05-08,"30-39 years",757,96,12,9,0,0,18
2021-05-09,"30-39 years",764,97,12,7,1,0,18
2021-05-10,"30-39 years",777,98,12,13,1,0,19
2021-05-11,"30-39 years",780,99,12,3,1,0,19
2021-05-12,"30-39 years",786,101,12,6,2,0,19
2021-05-13,"30-39 years",784,101,12,-2,0,0,19
2021-05-14,"30-39 years",788,103,12,4,2,0,19
2021-05-15,"30-39 years",798,103,12,10,0,0,19
2021-05-16,"30-39 years",809,107,12,11,4,0,19
2021-05-17,"30-39 years",814,108,12,5,1,0,20
2021-05-18,"30-39 years",828,111,12,14,3,0,20
2021-05-19,"30-39 years",836,115,12,8,4,0,20
2021-05-20,"30-39 years",843,115,12,7,0,0,20
2021-05-21,"30-39 years",851,117,12,8,2,0,20
2021-05-22,"30-39 years",860,118,12,9,1,0,20
2021-05-23,"30-39 years",862,118,12,2,0,0,20
2021-05-24,"30-39 years",866,118,12,4,0,0,21
2021-05-25,"30-39 years",874,121,12,8,3,0,21
2021-05-26,"30-39 years",877,122,12,3,1,0,21
2021-05-27,"30-39 years",880,122,12,3,0,0,21
2021-05-28,"30-39 years",886,124,13,6,2,1,21
2021-05-29,"30-39 years",889,126,13,3,2,0,21
2021-05-30,"30-39 years",890,126,13,1,0,0,21
2021-05-31,"30-39 years",893,127,13,3,1,0,22
2021-06-01,"30-39 years",897,128,13,4,1,0,22
2021-06-02,"30-39 years",899,128,13,2,0,0,22
2021-06-03,"30-39 years",900,128,14,1,0,1,22
2021-06-04,"30-39 years",902,128,14,2,0,0,22
2021-06-05,"30-39 years",903,128,14,1,0,0,22
2021-06-06,"30-39 years",903,128,14,0,0,0,22
2021-06-07,"30-39 years",909,129,14,6,1,0,23
2021-06-08,"30-39 years",911,130,14,2,1,0,23
2021-06-09,"30-39 years",912,130,14,1,0,0,23
2021-06-10,"30-39 years",913,131,14,1,1,0,23
2021-06-11,"30-39 years",916,131,14,3,0,0,23
2021-06-12,"30-39 years",916,131,14,0,0,0,23
2021-06-13,"30-39 years",917,132,14,1,1,0,23
2021-06-14,"30-39 years",918,132,14,1,0,0,24
2021-06-15,"30-39 years",920,133,14,2,1,0,24
2021-06-16,"30-39 years",925,134,14,5,1,0,24
2021-06-17,"30-39 years",925,134,14,0,0,0,24
2021-06-18,"30-39 years",926,134,14,1,0,0,24
2021-06-19,"30-39 years",926,134,14,0,0,0,24
2021-06-20,"30-39 years",926,134,14,0,0,0,24
2021-06-21,"30-39 years",926,134,14,0,0,0,25
2021-06-22,"30-39 years",924,134,14,-2,0,0,25
2021-06-23,"30-39 years",917,135,14,-7,1,0,25
2021-06-27,"30-39 years",924,135,14,7,0,0,25
2021-06-28,"30-39 years",925,136,14,1,1,0,26
2021-06-29,"30-39 years",924,136,14,-1,0,0,26
2021-07-01,"30-39 years",924,136,14,0,0,0,26
2021-07-04,"30-39 years",926,136,14,2,0,0,26
2021-07-05,"30-39 years",929,136,14,3,0,0,27
2021-07-06,"30-39 years",930,137,14,1,1,0,27
2021-07-07,"30-39 years",929,136,14,-1,-1,0,27
2021-07-08,"30-39 years",929,136,14,0,0,0,27
2021-07-11,"30-39 years",928,136,14,-1,0,0,27
2021-07-12,"30-39 years",928,136,14,0,0,0,28
2021-07-13,"30-39 years",928,136,14,0,0,0,28
2021-07-14,"30-39 years",929,136,14,1,0,0,28
2021-07-15,"30-39 years",929,136,14,0,0,0,28
2021-07-18,"30-39 years",930,137,14,1,1,0,28
2021-07-19,"30-39 years",931,138,14,1,1,0,29
2021-07-20,"30-39 years",932,138,14,1,0,0,29
2021-07-21,"30-39 years",932,138,14,0,0,0,29
2021-07-22,"30-39 years",932,138,14,0,0,0,29
2021-07-25,"30-39 years",934,138,14,2,0,0,29
2021-07-26,"30-39 years",935,138,15,1,0,1,30
2021-07-27,"30-39 years",934,137,15,-1,-1,0,30
2021-07-28,"30-39 years",934,137,15,0,0,0,30
2021-07-29,"30-39 years",939,140,15,5,3,0,30
2021-08-02,"30-39 years",946,141,15,7,1,0,31
2021-08-03,"30-39 years",950,141,15,4,0,0,31
2021-08-04,"30-39 years",951,141,15,1,0,0,31
2021-08-05,"30-39 years",955,141,14,4,0,-1,31
2021-08-08,"30-39 years",965,144,14,10,3,0,31
2021-08-09,"30-39 years",966,144,14,1,0,0,32
2021-08-10,"30-39 years",967,144,14,1,0,0,32
2021-08-11,"30-39 years",968,144,14,1,0,0,32
2021-08-12,"30-39 years",971,146,14,3,2,0,32
2021-08-15,"30-39 years",976,145,15,5,-1,1,32
2021-08-16,"30-39 years",982,146,15,6,1,0,33
2021-08-17,"30-39 years",985,146,15,3,0,0,33
2021-08-18,"30-39 years",989,147,15,4,1,0,33
2021-08-19,"30-39 years",991,147,15,2,0,0,33
2021-08-22,"30-39 years",1000,147,15,9,0,0,33
2021-08-23,"30-39 years",1006,147,15,6,0,0,34
2021-08-24,"30-39 years",1008,147,15,2,0,0,34
2021-08-25,"30-39 years",1016,152,15,8,5,0,34
2021-08-26,"30-39 years",1018,153,15,2,1,0,34
2021-08-29,"30-39 years",1026,154,15,8,1,0,34
2021-08-30,"30-39 years",1033,156,15,7,2,0,35
2021-08-31,"30-39 years",1049,159,15,16,3,0,35
2021-09-01,"30-39 years",1061,160,15,12,1,0,35
2021-09-02,"30-39 years",1069,160,15,8,0,0,35
2021-09-06,"30-39 years",1087,163,15,18,3,0,36
2021-09-07,"30-39 years",1105,166,16,18,3,1,36
2021-09-08,"30-39 years",1105,167,16,0,1,0,36
2021-09-09,"30-39 years",1110,170,16,5,3,0,36
2021-09-12,"30-39 years",1127,172,17,17,2,1,36
2021-09-13,"30-39 years",1143,179,17,16,7,0,37
2021-09-14,"30-39 years",1155,181,17,12,2,0,37
2021-09-15,"30-39 years",1168,184,17,13,3,0,37
2021-09-16,"30-39 years",1184,185,17,16,1,0,37
2021-09-19,"30-39 years",1205,187,17,21,2,0,37
2021-09-20,"30-39 years",1217,188,18,12,1,1,38
2021-09-21,"30-39 years",1226,190,18,9,2,0,38
2021-09-22,"30-39 years",1233,190,19,7,0,1,38
2021-09-23,"30-39 years",1236,195,19,3,5,0,38
2021-09-26,"30-39 years",1258,199,20,22,4,1,38
2021-09-27,"30-39 years",1280,204,21,22,5,1,39
2021-09-28,"30-39 years",1293,204,21,13,0,0,39
2021-09-29,"30-39 years",1300,205,21,7,1,0,39
2021-09-30,"30-39 years",1310,207,21,10,2,0,39
2021-10-03,"30-39 years",1324,208,21,14,1,0,39
2021-10-04,"30-39 years",1344,210,21,20,2,0,40
2021-10-05,"30-39 years",1355,211,22,11,1,1,40
2021-10-06,"30-39 years",1369,212,22,14,1,0,40
2021-10-07,"30-39 years",1377,213,22,8,1,0,40
2021-10-11,"30-39 years",1388,215,23,11,2,1,41
2021-10-12,"30-39 years",1403,219,25,15,4,2,41
2021-10-13,"30-39 years",1406,221,25,3,2,0,41
2021-10-14,"30-39 years",1412,221,25,6,0,0,41
2021-10-17,"30-39 years",1418,223,26,6,2,1,41
2021-10-18,"30-39 years",1423,224,26,5,1,0,42
2021-10-19,"30-39 years",1426,223,27,3,-1,1,42
2021-10-20,"30-39 years",1434,224,28,8,1,1,42
2021-10-21,"30-39 years",1438,225,28,4,1,0,42
2021-10-24,"30-39 years",1446,225,30,8,0,2,42
2021-10-25,"30-39 years",1455,228,30,9,3,0,43
2021-10-26,"30-39 years",1460,231,31,5,3,1,43
2021-10-27,"30-39 years",1465,232,31,5,1,0,43
2021-10-28,"30-39 years",1467,234,31,2,2,0,43
2021-10-31,"30-39 years",1469,236,31,2,2,0,43
2021-11-01,"30-39 years",1473,236,31,4,0,0,44
2021-11-02,"30-39 years",1479,236,31,6,0,0,44
2021-11-03,"30-39 years",1484,238,31,5,2,0,44
2021-11-04,"30-39 years",1488,239,31,4,1,0,44
2021-11-07,"30-39 years",1491,240,31,3,1,0,44
2021-11-08,"30-39 years",1493,240,31,2,0,0,45
2021-11-09,"30-39 years",1495,240,31,2,0,0,45
2021-11-11,"30-39 years",1498,240,31,3,0,0,45
2021-11-14,"30-39 years",1503,240,32,5,0,1,45
